File Name,EUI,Floor Area,Common Area,Hours,Days,Calc Hours,Input Hours,Office,Shopping,BOH,Restaurant,Car Park,Others,Occupation Date,Audit Year,Number of Floors,Facade,Occupation Density,# Chillers,Chiller Capacity,Chiller COP,#AC Units,AC Capacity,LPD,Total Lighting Power (kW), Electricty Consumption last year ,Electricty Consumption 2 years ago,Electricy Consumption 3 years ago,Non-E 1,Non-E 2,Non-E 3,EUI 2 years ago,EUI 3 years ago,AC Last year,Lighting Last year,Lift Last year,Others Last year,Total,Central BS to Units,CWP,"Condenser Water Pumps
(W/l/s)",Heat Rejection Fan Performance,AC Fan Performance,Central Mechanical Fan Performance (W per L/s),Rated Lift Power (kW),Pumps (kW),Setpoint,Centralized,Central air-conditioning ,Cooling (for heat rejection),AHU,FCU,Unitary AC,Batch,Data Centre,Owner/Tenant,
1096,204.26,10994.91,4123.09,8.57,7,60.00,60.00,0.65,,0.18,,0.08,,1997,,29,Curtain wall,14,2,"1,413.80",2.75,,,9.17,37.81,,,,,,,209.33,209.23,1374417.45,561445.04,240298.48,69619.18,2245780.15,0.59,883.53,,,1.23,0.44,80.70,25.30,23,1.00,0.0,A,1,0,0,10,0,,
1097,372.62,8347.00,3422.27,10.00,6,60.00,60.00,0.90,0.01,0.08,,,,,,28,Curtain wall,,2,"1,170.40",2.07,,,13.38,14.20,,,,,,,399.26,395.00,2058689.00,325046.00,548146.00,178376.00,3110257.00,0.39,,,,0.63,,84.00,17.60,,1.00,1.0,A,0,1,0,10,0,,
1098,492.34,3533.00,1448.53,14.50,7,101.50,101.50,0.65,0.05,0.30,,,,1993,,22,Non-curtain wall,,2,211.60,1.63,,,5.38,7.51,,,,,,,568.17,612.25,1450129.00,220782.00,40825.00,27714.00,1739450.00,0.49,,,66.67,141.34,0.31,30.00,16.00,,1.00,1,A,0,1,0,10,0,,
1099,570.00,13777.00,5632.04,10.00,7,70.00,70.00,0.63,,0.23,,0.14,,1997,,25,Non-curtain wall,,3,"2,058.00",2.55,,,5.00,28.16,,,,,,,570.00,531.00,6752669.00,478968.00,400449.00,219854.00,7851940.00,0.80,505.05,,,1.28,0.60,305.00,22.00,,1.00,1.0,A,0,1,0,10,0,,
1100,265.32,34901.00,8093.54,8.17,6,49.00,49.00,0.77,,0.10,0.02,0.10,,1996,,28,Curtain wall,12,3,"3,869.00",5.60,,,4.96,44.61,,,,,,,268.09,276.16,7593034.03,1078545.60,462989.88,125228.09,9259797.60,0.68,834.83,301.21,100.00,7.27,0.85,245.30,67.00,24,1.00,0.5,FW,0,1,0,10,0,,
1101,310.85,76486.23,30625.09,9.43,7,66.00,66.00,0.57,0.09,0.16,0.02,0.16,,2008,,28,Curtain wall,25,4,"9,671.75",5.92,,,2.48,76.50,,,,,,,327.55,333.88,20577677.33,1923828.63,1150689.60,123612.04,23775807.60,1.00,957.75,2397.96,,1.90,1.29,657.26,88.40,24.5,1.00,0.5,FW,1,1,0,10,0,,
1102,297.61,17841.40,6988.48,12.00,7,84.00,84.00,0.75,,0.13,,0.12,,1985,,31,Curtain wall,,3,"3,517.00",3.44,,,3.45,24.11,,,,,,,304.31,278.93,3773194.93,456521.64,787484.88,292626.55,5309828.00,0.55,555.89,,106.58,0.56,0.86,239.00,44.00,25.5,1.00,1.0,A,0,1,0,10,0,,
EAes Form (23.1.2015)(1)a.pdf,516.00,17970.12,0.00,9.86,7,69.00,69.00,0.74,0.05,0.21,,,,2011,,28,Non-curtain wall,,4,3511.00,5.07,,,10.19,53.87,,,,,,,164.74,,6523268.21,696024.97,769596.43,1283720.39,9272610.00,0.79,683.59,322.86,101.81,1.64,1.67,125.00,49.75,24,1.00,0.50,FW / A,1,0,0,11,0,,
EAes Form (23.1.2015)(1)b.pdf,261.62,75625.00,29516.44,8.57,7,60.00,60.00,0.65,0.03,0.19,0.00,0.13,,1992,,41,Curtain wall,,7,8960.00,3.04,,,4.69,138.54,,,,,,,277.24,277.71,16025738.00,1661928.00,1107952.00,989244.00,19784862.00,0.73,1850.00,,,1.55,1.02,893.50,38.20,23,1.00,0.50,A,0,1,0,11,0,,
EAes Form (23.1.2015)(1)c.pdf,473.77,8288.00,1980.83,7.14,7,50.00,50.00,0.80,0.01,0.18,,,,1995,,28,Curtain wall,12,2,1336.00,2.54,,,10.58,20.97,,,,,,,484.52,489.12,2591117.00,278287.00,808255.00,248962.00,3926621.00,,666.67,,,1.72,1.08,92.00,22.00,24,1.00,0.00,A,1,0,0,11,0,,
EAes Form (23.1.2015)(1)d.pdf,474.23,24865.77,7161.34,12.14,7,85.00,85.00,0.58,0.09,0.16,,0.17,,1994,,28,Curtain wall,,4,4551.00,3.20,,,8.22,58.78,,,,,,,523.58,538.41,9173987.57,1297960.65,1165155.61,154944.57,11792048.40,0.69,391.01,857.14,7.35,0.10,1.26,241.51,24.62,24,1.00,1.00,FE / A,1,0,0,11,0,,
EAes Form (23.1.2015)(1)e.pdf,256.00,5079.00,1422.12,8.57,7,60.00,60.00,0.67,0.05,0.28,,,,1993,,25,Curtain wall,,2,561.60,2.97,,,7.50,10.67,,,,,,,245.00,241.00,882342.00,291531.00,91296.00,34179.00,1299348.00,0.57,,0.00,,,,30.00,16.00,22,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(1)f.pdf,471.00,19901.30,3697.66,8.50,7,59.50,59.50,0.75,0.10,0.08,0.05,0.01,,1992,,29,Curtain wall,,3,4035.00,5.80,,,22.17,82.00,,,,,,,495.70,477.51,6929558.37,1051922.94,959294.70,432771.98,9373547.99,0.67,500.00,370.00,72.70,0.88,0.38,185.00,1.10,25.5,1.00,1.00,FW,1,0,0,11,0,,
EAes Form (23.1.2015)(1)g.pdf,462.64,4490.50,1502.52,12.00,7,84.00,84.00,0.67,0.12,0.22,,,,1999,,28,Curtain wall,,2,846.00,3.69,,,9.03,13.57,,,,,,,481.45,463.36,1602896.74,213322.64,133660.80,127599.82,2077480.00,0.65,598.48,,70.50,0.60,0.07,30.00,30.00,25.5,1.00,0.00,A,1,1,0,11,0,,
EAes Form (23.1.2015)(1)h.pdf,590.60,24489.00,10873.12,11.86,7,83.00,83.00,0.44,0.16,0.21,0.05,0.14,,1989,,25,Curtain wall,,6,4354.00,2.81,,,9.19,99.78,,,,,,,613.14,718.41,11023770.40,1531603.50,1017233.10,890569.40,14463176.40,0.61,649.29,,,,,257.00,60.06,24,1.00,0.50,A,1,1,0,11,0,,
EAes Form (23.1.2015)(2)a.pdf,565.32,10925.00,3059.00,14.00,7,98.00,98.00,0.41,0.37,0.11,,0.11,,1993,,23,Curtain wall,,2,1054.80,2.65,,,4.91,15.00,,,,,,,635.60,612.84,5241539.00,287727.00,630258.00,16583.00,6176107.00,0.61,,,,,,89.46,50.50,,1.00,1.00,A,0,0,0,11,0,,
EAes Form (23.1.2015)(2)b.pdf,238.86,26650.00,3784.30,12.07,7,84.50,86,0.93,0.00,0.05,,0.01,,1996,,32,Curtain wall,4,3,230.30,0.58,,,103.92,394.51,,,,,,,238.58,261.76,5202642.00,1090777.20,72100.80,0.00,6365520.00,1.00,106.63,,,7.62,1.06,105.00,320.00,24.5,1.00,2+0.5,A,1,1,1,11,0,,
EAes Form (23.1.2015)(2)c.pdf,546.26,20405.98,7250.24,8.71,7,61.00,61.00,0.72,,0.12,0.01,0.08,0.07,2007,,28,Curtain wall,27,2,2460.00,3.39,,,12.43,90.16,,,,,,,563.44,565.97,8366054.40,1039834.80,964267.20,776775.60,11146932.00,0.58,703.42,,,2.25,1.04,340.00,90.80,23,1.00,0.50,A,0,1,0,11,0,,
EAes Form (23.1.2015)(2)d.pdf,652.42,9960.00,4521.84,13.00,7,91.00,91.00,0.53,0.09,0.39,,,,2000,,31,Curtain wall,,2,1973.00,2.69,,,6.91,31.26,,,,,,,639.27,526.16,5456804.61,650972.64,265523.36,124771.40,6498072.01,0.46,525.70,,,1.17,0.93,114.80,17.60,22,1.00,0.50,A,1,1,0,11,0,,
EAes Form (23.1.2015)(2)e.pdf,249.77,138490.30,39926.75,8.68,7,60.75,60.75,0.56,0.00,0.14,,0.30,,1998,,32,Curtain wall,,10,11329.20,2.99,,,4.26,213.25,,,,,,,278.52,279.05,7340843.71,1174777.70,438384.35,654579.34,9608585.10,0.69,380.61,,,3.10,0.70,896.00,25.00,25,1.00,0.50,A,1,1,0,11,0,,
EAes Form (23.1.2015)(2)f.pdf,512.64,5322.68,998.53,15.40,7,107.78,86,0.74,0.10,0.16,,,,1982,,24,Curtain wall,5,2,1843.20,2.88,,,4.68,4.67,,,,,,,593.13,675.08,2241225.39,111378.76,326592.00,49431.05,2728627.20,0.72,500.00,,,2.95,1.11,90.00,13.50,23.6,1.00,1.00,A,1,0,0,11,0,,
EAes Form (23.1.2015)(2)g.pdf,311.87,14904.92,4410.37,11.00,7,77.00,77.00,0.73,0.15,0.11,,,,1982,,28,Non-curtain wall,4,5,2330.00,2.54,,,4.85,21.41,,,,,,,351.84,334.48,3856316.00,323480.10,393120.00,75475.90,4648392.00,0.67,240.34,,316.65,0.09,0.24,60.00,16.00,25.5,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(2)h.pdf,315.10,47087.76,15228.18,7.00,7,49.00,49.00,0.75,0.05,0.06,,0.11,,1983,,43,Non-curtain wall,12,4,3646.00,2.61,,,6.38,97.15,,,,,,,345.63,359.95,8932161.60,1721145.60,3882520.80,301500.00,14837328.00,0.48,333.33,,,2.81,0.54,891.00,52.00,24,1.00,0.50,A,1,0,0,11,0,,
EAes Form (23.1.2015)(3)a.pdf,288.84,18615.49,5013.15,13.29,7,93.00,93.00,0.69,0.20,0.11,,,,1983,,42,Non-curtain wall,9,3,3713.88,2.17,,,4.54,22.74,,,,,,,305.22,340.73,3864119.75,403825.77,896417.28,212453.20,5376816.00,0.57,660.66,,,1.42,0.23,203.10,59.90,25.5,1.00,1.00,A,1,1,0,11,0,,
EAes Form (23.1.2015)(3)b.pdf,479.89,25821.00,6713.46,24.00,7,168.00,168.00,0.77,0.10,0.13,,0.01,,1982,,29,Curtain wall,,4,3726.90,,,,2.58,17.08,,,,,,,480.87,463.03,10220845.00,222069.00,1906426.00,41788.00,12391128.00,0.61,600.00,,,0.95,1.64,207.90,38.50,,1.00,1.00,A,1,0,0,11,0,,
EAes Form (23.1.2015)(3)c.pdf,424.99,3817.70,973.90,14.25,7,99.75,99.75,0.73,0.11,0.16,,,,1984,,22,Non-curtain wall,6,2,968.00,2.57,,,8.26,7.73,,,,,,,445.09,440.52,1070320.37,248932.10,157248.00,145983.53,1622484.00,0.65,493.42,,,0.34,0.18,30.00,24.00,25.5,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(3)d.pdf,558.75,88895.00,24001.65,12.00,7,84.00,84.00,0.74,0.10,0.16,0.00,,,1979,,29,Curtain wall,,8,19348.00,4.46,,,2.70,57.00,,,,,,,589.78,583.17,42176591.00,1067137.00,6294585.00,131794.00,49670107.00,0.65,468.16,547.74,,3.82,1.06,976.00,107.50,,1.00,1.00,SW / A,1,0,0,11,0,,
EAes Form (23.1.2015)(3)e.pdf,399.62,9558.00,3154.14,7.93,7,55.50,55.50,0.75,0.17,0.08,,,,1984,,23,Curtain wall,,2,1510.60,4.52,,,7.68,24.40,,,,,,,354.46,360.73,2909413.00,457715.00,401737.00,50736.00,3819601.00,0.51,,,,1.93,,73.20,36.00,,1.00,1.00,FW,1,0,0,11,0,,
EAes Form (23.1.2015)(3)f.pdf,384.32,6503.97,751.21,8.86,7,62.00,62.00,0.82,,0.15,,0.02,,1981,,26,Non-curtain wall,,2,817.80,2.95,,,5.50,6.19,,,,,,,406.21,417.81,2001270.68,122007.90,291088.51,85249.71,2499616.80,0.72,457.32,,,0.57,0.17,66.00,8.50,24,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(3)g.pdf,365.78,7880.41,1732.90,15.00,7,105.00,105.00,0.73,0.18,0.09,,,,1982,,23,Curtain wall,8,3,1858.80,4.43,,,6.04,10.46,,,,,,,378.86,372.39,2375062.88,160767.73,249598.58,97103.61,2882532.80,0.76,628.14,614.04,135.19,0.38,1.11,52.30,14.80,25.5,1.00,1.00,FW,0,0,1,11,0,,
EAes Form (23.1.2015)(4)a.pdf,477.63,12494.68,12494.68,8.64,7,60.50,60.50,0.89,,0.10,,,0.00,1979,,20,Non-curtain wall,,5,1487.00,2.57,,,14.52,181.48,,,,,,,490.29,548.96,3121570.80,2084014.70,402573.90,359720.20,5967879.60,0.00,500.00,,71.66,1.74,0.15,106.00,16.90,,1.00,1.00,A,1,0,0,11,0,,
EAes Form (23.1.2015)(4)b.pdf,311.66,8097.08,0.00,8.29,7,58.00,58.00,0.80,,0.15,0.05,,,1982,,25,Curtain wall,5,5,1585.00,3.34,,,11.71,16.56,,,,,,,354.53,367.78,1881668.39,357269.10,243285.12,41301.79,2523524.40,0.51,631.86,,,0.31,0.24,37.00,30.00,24.5,1.00,0.50,A,0,1,1,11,0,,
EAes Form (23.1.2015)(4)c.pdf,413.87,6487.00,0.00,10.29,7,72.00,72.00,0.45,0.03,0.18,0.34,,,1983,,24,Non-curtain wall,,2,928.00,2.96,,,7.19,5.77,,,,,,,426.82,477.09,2003199.05,139563.26,281736.00,260280.89,2684779.20,1.00,995.02,,,,0.75,43.00,27.10,25.5,1.00,0.50,A,0,1,1,11,0,,
EAes Form (23.1.2015)(4)d.pdf,626.83,2145.08,548.28,12.00,7,84.00,84.00,0.47,0.37,0.16,,,,1979,,12,Non-curtain wall,,2,520.00,2.04,,,6.36,3.58,,,,,,,580.75,602.93,1168905.49,81229.29,69379.20,25082.41,1344596.39,0.71,,,,,,11.00,4.40,24,1.00,0.50,A,0,1,0,11,0,,
EAes Form (23.1.2015)(4)e.pdf,259.92,15581.00,4674.30,8.71,7,61.00,61.00,0.76,0.01,0.17,,0.03,0.03,1982,,26,Non-curtain wall,11,5,2565.00,3.39,,,8.79,37.53,,,,,,,240.36,219.85,1925245.00,679481.00,979341.00,465800.00,4049867.00,0.42,652.54,,,37.60,0.62,110.30,40.40,24,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(4)f.pdf,396.94,43819.00,11051.15,8.71,7,61.00,61.00,0.79,0.04,,0.09,0.09,,1983,,37,Curtain wall,9,8,8157.00,2.74,,,4.89,54.02,,,,,,,418.17,431.22,14575962.00,817506.00,1774162.00,226119.00,17393749.00,0.76,496.30,,,2.79,1.38,312.00,60.00,23,1.00,0.50,A,1,0,0,11,0,,
EAes Form (23.1.2015)(4)g.pdf,476.45,3499.84,878.46,16.46,7,115.20,115.20,0.52,0.31,0.17,,,,2003,,19,Curtain wall,2,2,712.00,2.84,,,5.67,4.98,,,,,,,482.03,493.61,1401029.09,106245.73,98841.60,61371.18,1667487.60,0.84,451.81,,,,1.11,47.80,7.00,24.9,1.00,1.00,A,0,0,0,11,0,,
EAes Form (23.1.2015)(4)h.pdf,251.13,9994.87,2572.68,12.00,7,84.00,84.00,0.74,0.17,0.10,,,,1984,,30,Non-curtain wall,3,1,272.00,2.74,,,7.40,19.02,,,,,,,240.87,230.24,1601779.32,390871.35,338083.20,179319.33,2510053.20,0.33,493.33,,37.09,1.29,0.18,86.00,60.00,25.5,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(5)a.pdf,657.90,18467.98,4977.12,16.80,7,117.60,117.60,0.45,0.44,0.11,,,,1983,,16,Curtain wall,12,3,3272.00,2.92,,,9.60,47.77,,,,,,,646.45,656.64,10011909.17,928235.99,992908.80,217097.24,12150151.20,0.61,411.11,,,0.92,0.26,176.00,15.00,25.5,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(5)b.pdf,291.57,9053.94,0.00,9.50,7,66.50,49,0.45,0.16,0.13,,,,1982,,18,Curtain wall,21,2,950.00,3.27,,,9.87,13.39,,,,,,,316.05,316.59,1695930.16,286880.63,573736.78,83318.03,2639865.60,0.55,427.53,,,0.61,0.13,66.46,12.00,24,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(5)c.pdf,304.96,4809.89,1101.46,11.14,7,78.00,78.00,0.74,0.08,0.12,,0.05,,1983,,19,Curtain wall,,2,1040.00,2.87,,,6.20,6.83,,,,,,,307.79,304.26,1145656.30,131591.84,90698.40,98877.05,1466823.59,0.72,576.92,,433.33,1.16,0.15,38.00,19.00,,1.00,0.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(5)d.pdf,524.47,36380.00,9458.80,8.86,7,62.00,62.00,0.51,0.39,0.09,0.01,,,1981,,17,Curtain wall,19,4,7385.00,4.97,,,9.96,94.35,,,,,,,542.52,567.21,15446425.00,2138284.00,1476936.00,18751.00,19080396.00,1.00,557.14,458.15,,0.53,0.51,300.00,16.10,25,1.00,1.00,SW,0,1,0,11,0,,
EAes Form (23.1.2015)(5)e.pdf,444.69,46510.00,7241.61,8.71,7,61.00,61,0.65,0.16,0.02,0.07,0.06,,1982,,16,Non-curtain wall,,4,7034.00,4.76,,,16.19,117.23,,,,,,,442.68,470.77,15522040.66,2120433.34,1083201.00,1956739.00,20682414.00,0.91,360.00,1826.26,,0.51,0.43,435.50,44.00,23,1.00,0.50,SW,0,1,0,11,0,,
EAes Form (23.1.2015)(5)f.pdf,395.36,2914.16,805.77,12.00,7,84.00,84.00,0.76,0.13,0.11,,,,1983,,15,Non-curtain wall,7,2,710.00,3.94,,,17.19,13.85,,,,,,,398.49,378.21,798903.07,180014.22,114236.39,59000.32,1152154.00,0.61,441.96,276.75,378.67,0.08,0.19,22.00,11.80,24.4,1.00,1.00,FW,0,0,0,11,0,,
EAes Form (23.1.2015)(5)g.pdf,594.22,11461.20,2331.21,12.00,7,84.00,84.00,0.70,0.19,0.10,,,,1984,,22,Curtain wall,3,4,3127.64,3.12,,,10.33,24.18,,,,,,,612.83,620.46,5634392.47,556394.24,424640.68,195087.41,6810514.80,0.67,700.00,750.00,163.64,1.12,1.11,140.80,44.00,22,1.00,1.00,FW / A,1,0,0,11,0,,
EAes Form (23.1.2015)(5)h.pdf,434.36,3639.59,0.00,12.50,7,87.50,87.50,0.71,0.16,0.13,,,,1982,,16,Curtain wall,,2,745.39,2.90,,,11.68,8.65,,,,,,,485.54,481.48,1138903.00,169902.53,245700.00,26387.67,1580893.20,0.60,200.00,,,0.46,0.10,30.00,6.35,24,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(5)i.pdf,648.98,3438.41,766.42,16.00,7,112.00,112.00,0.63,0.23,0.14,,,,1987,,17,Curtain wall,6,2,844.00,4.69,,,5.77,4.42,,,,,,,680.71,763.51,1919301.08,102693.43,106142.40,103323.09,2231460.00,0.85,183.67,282.69,230.18,,1.07,27.00,6.60,25.5,1.00,1.00,FW,0,1,0,11,0,,
EAes Form (23.1.2015)(6)a.pdf,525.42,6336.13,1106.92,10.00,7,70.00,70.00,0.69,0.22,0.09,,,,1979,,17,Curtain wall,3,3,896.00,2.09,,,11.23,12.42,,,,,,,530.11,519.12,2774681.40,255670.84,193939.20,104826.57,3329118.01,0.69,721.15,,,3.09,0.16,37.00,15.50,25.5,1.00,1.00,A,1,1,0,11,0,,
EAes Form (23.1.2015)(6)b.pdf,372.91,8867.33,0.00,13.00,7,91.00,91.00,0.54,0.11,0.10,0.25,,,1983,,15,Curtain wall,4,3,2025.00,3.89,,,8.07,11.40,,,,,,,380.07,353.75,2043503.08,244393.53,616215.60,402584.99,3306697.20,0.54,393.68,148.65,91.47,0.92,0.33,44.00,14.30,24,1.00,1.00,FW / A,0,1,0,11,0,,
EAes Form (23.1.2015)(6)c.pdf,649.66,8626.00,0.00,9.71,7,68.00,68.00,0.78,,0.17,,,0.05,1978,,19,Non-curtain wall,,2,1140.00,3.26,,,9.80,88.26,,,,,,,707.03,687.54,3128535.79,1164264.24,181889.29,1129257.88,5603947.20,0.00,280.30,,,1.27,,78.60,11.20,24,1.00,0.00,A,0,1,1,11,0,,
EAes Form (23.1.2015)(6)d.pdf,266.54,15860.00,4758.00,10.43,7,73.00,73.00,0.75,0.02,0.04,,0.20,,1983,,29,Non-curtain wall,,4,2422.60,2.99,,,4.57,21.40,,,,,,,305.94,380.32,3236179.00,540674.00,435906.00,14613.00,4227372.00,0.54,,,,2.54,,48.60,8.00,,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(6)e.pdf,450.19,43465.81,14130.73,9.14,7,64.00,64.00,0.74,0.03,0.13,,0.10,0.00,1987,,28,Non-curtain wall,,4,5067.04,3.01,,,6.71,79.11,,,,,,,474.68,477.10,14034302.53,1849550.47,2862365.04,821509.96,19567728.00,0.65,817.27,,,5.05,,407.00,47.00,24.5,1.00,0.50,A,1,1,0,11,0,,
EAes Form (23.1.2015)(6)f.pdf,451.99,34209.07,9735.90,6.43,7,45.00,49,0.67,,0.09,,0.14,0.00,1982,,27,Curtain wall,12,6,6330.40,2.31,,,6.05,58.87,,,,,,,413.02,426.05,10798928.00,1189533.00,3087217.00,386556.00,15462234.00,0.64,336.36,,,1.22,0.85,279.40,6.00,23,1.00,1.00,A,0,1,0,11,0,,
EAes Form (23.1.2015)(6)g.pdf,325.96,20825.90,3415.45,7.86,7,55.00,49,0.66,0.05,0.16,,,,1978,,31,Curtain wall,,3,2658.00,5.34,,,3.74,12.78,,,,,,,348.14,311.57,5824074.52,268032.97,567648.00,128608.99,6788364.48,0.83,711.57,365.32,,,,180.00,30.00,25.5,1.00,2+0.5,FW,1,0,0,11,0,,
EAes Form (23.1.2015)(6)h.pdf,354.92,10896.16,2286.01,9.00,7,63.00,63.00,0.73,0.17,0.10,,,,1978,,23,Non-curtain wall,6,2,2110.20,2.96,,,9.92,22.67,,,,,,,359.60,376.39,3030175.38,359003.40,373248.00,104891.22,3867318.00,0.65,640.14,,,1.36,0.15,120.00,44.00,25.7,1.00,1.00,A,1,1,0,11,0,,
EAes Form (23.1.2015)(6)i.pdf,364.73,19908.00,5773.32,10.43,7,73.00,73.00,0.72,0.00,0.07,0.03,0.19,,1982,,33,Curtain wall,,3,2720.00,1.59,,,1.68,9.61,,,,,,,359.40,389.78,6289653.00,302146.00,621237.00,47983.00,7261019.00,0.62,462.18,,,444.39,0.16,154.00,47.00,,1.00,1.00,A,0,1,0,11,0,,
EAes Form (30.1.2015)-1a.pdf,875.53,164500.20,47129.31,24,7,168.00,168.00,0.62,0.10,0.11,0.00,0.10,0.07,1998,,80,Curtain wall,,21,25364.64,2.65,,,9.36,441.08,441.08,441.08,,,,,906.46,884.71,109600132.34,11323032.29,11297666.30,11804833.87,144025664.80,0.64,668.31,,65.34,1.43,1.63,2317.80,266.20,25.50,1.00,0.50,A,1,1,0,12,1,,
EAes Form (30.1.2015)-1c.pdf,196.29,3992.00,1283.83,8,7,56.00,56.00,0.64,,0.28,0.09,,,1989,,19,Curtain wall,,3,125.00,3.02,1.00,,6.41,6.72,6.72,6.72,,,,,187.54,181.10,265248.00,203670.00,224694.00,89996.40,783608.40,0.34,464.68,,,,,15.00,22.00,24.00,1.00,1.00,A,0,1,0,12,0,,
EAes Form (30.1.2015)-1d.pdf,840.28,8228.97,3018.39,15.42857143,7,108.00,108.00,0.50,0.13,0.19,0.16,,0.01,1990,,23,Curtain wall,,2,2019.30,2.88,,,7.13,21.52,21.52,21.52,,,,,882.43,887.09,6104394.36,430489.99,336117.60,43600.86,6914602.81,0.51,976.08,,44.87,2.91,,85.50,16.00,,1.00,0.50,A,1,1,0,12,0,,
EAes Form (30.1.2015)-1e.pdf,158.79,4580.00,1282.40,12,7,84.00,84.00,0.82,0.06,0.12,,,,1993,,18,Curtain wall,,2,492.24,,,,7.10,9.14,9.14,9.14,,,,,,,293096.00,182403.00,224024.00,27714.00,727237.00,0.29,,,,,,,17.20,,1.00,1.00,A,1,0,1,12,0,,
EAes Form (30.1.2015)-1f.pdf,628.51,5401.11,827.45,9,6,54.00,54.00,0.65,0.20,0.12,,,0.03,1994,,20,Curtain wall,,2,1120.00,2.48,,,14.90,21.15,21.15,21.15,,,,,657.02,651.36,2387307.60,278708.00,455302.80,273344.80,3394663.20,0.60,394.88,,,1.16,,45.00,,24.00,1.00,0.50,A,1,1,0,12,0,,
EAes Form (30.1.2015)-1g.pdf,611.93,8036.00,3455.48,7.142857143,7,50.00,50.00,0.72,0.07,0.22,,,,1995,,30,Curtain wall,,3,1146.00,1.99,6.00,,1.30,10.43,10.43,10.43,,,,,647.92,653.06,4366498.07,296294.31,169542.63,85102.99,4917438.00,1.00,750.00,,,2.24,0.12,8.36,24.00,23.00,1.00,0.00,A,1,0,0,12,0,,
EAes Form (30.1.2015)-1h.pdf,716.35,7595.00,1806.09,13,6,78.00,78.00,0.53,,0.47,,,,1995,,3,Non-curtain wall,,2,660.00,2.65,3.00,,88.07,668.91,668.91,668.91,,,,,664.67,668.22,2937967.20,924915.60,870508.80,707288.40,5440680.00,0.00,,,,33.75,,13.50,83.80,23.00,1.00,0.50,A,0,1,1,12,0,,
EAes Form (30.1.2015)-1i.pdf,609.52,2032.89,880.04,17,7,119.00,119.00,0.53,0.17,0.28,,,0.01,1996,,21,Curtain wall,,2,363.40,3.04,,,7.73,6.80,6.80,6.80,,,,,651.21,585.36,927684.49,151947.43,86486.40,72969.28,1239087.60,0.61,1041.67,,73.07,0.53,0.14,22.00,32.20,,1.00,1.00,A,0,1,0,12,0,,
EAes Form (30.1.2015)-1j.pdf,717.65,11157.70,3579.39,12,7,84.00,84.00,0.60,0.20,0.14,0.05,0.01,,1996,,25,Non-curtain wall,,2,1890.00,3.00,1.00,,13.68,48.95,48.95,48.95,,,,,743.04,791.91,5036652.42,1232475.75,1216452.05,521741.38,8007321.60,0.47,666.67,,33.04,0.89,1.24,176.50,37.00,25.50,1.00,1.00,A,1,0,0,12,0,,
EAes Form (30.1.2015)-2a.pdf,746.23,4432.80,1360.87,16,6,96.00,96.00,0.84,,0.16,,,,1997,,28,Curtain wall,,2,510.00,3.08,3.00,,13.66,18.59,18.59,18.59,,,,,688.67,626.99,2611431.61,294235.72,141523.20,260687.57,3307878.10,0.65,275.00,,42.50,0.88,0.11,30.00,58.00,25.50,1.00,1.00,A,1,0,0,12,0,,
EAes Form (30.1.2015)-2b.pdf,500.53,918.00,292.84,7.142857143,7,50.00,50.00,0.60,0.16,0.25,,,,1983,,13,Non-curtain wall,9.00,5,66.81,1.64,12.00,,7.27,6.67,6.67,6.67,,,,,621.43,817.47,235554.21,105204.10,99338.40,19389.29,459486.00,0.35,1.60,,,0.28,,9.00,16.00,24.00,1.00,0.50,A,0,1,0,12,0,,
EAes Form (30.1.2015)-2c.pdf,493.84,36883.44,0.29,13,7,91.00,91.00,0.66,0.17,0.10,,0.07,,1982,,17,Curtain wall,15.00,6,6992.80,3.03,1.00,,8.72,92.94,92.94,92.94,,,,,477.54,460.66,14709848.43,1716445.79,1273708.80,514621.78,18214624.80,0.67,526.32,,,0.93,1.11,243.00,43.50,25.50,1.00,1.00,A,1,1,0,12,0,,
EAes Form (30.1.2015)-2d.pdf,296.00,58480.00,18280.85,8.857142857,7,62.00,62.00,0.77,0.03,0.08,0.01,0.10,,1987,,35,Curtain wall,13.00,6,12129.40,4.40,,,3.86,70.57,70.57,70.57,,,,,316.31,287.41,13623082.38,1505982.42,1090539.00,1090539.00,17310142.80,0.94,948.11,327.28,,9.59,0.52,358.00,111.00,22.00,1.00,0.50,SW / A,1,1,0,12,0,,
